Network Penetration,Prysm,Nimbus,Lighthouse,Teku,Lodestar,Unknown
2.068474483354931,78.81737822814114,0.027775205999444493,11.48907487805273,9.665771687806684,0,0
3.9054099677650473,22.868754490254894,40.793168778199885,0.06020753501262152,23.7778691965326,0,12.5
1.1143510723999497,0.10420284821118443,14.379993053143453,85.49843695727684,0.01736714136853074,0,0
1.1143510723999497,38.892745574453315,5.067684831655675,37.5216938562999,18.517875737591112,0,0
1.2100642582005252,3.9747989024653103,0.9289338316276194,7.670899946875759,87.42536731903131,0,0
1.1143510723999497,32.83582089552239,16.366443643849717,6.759306913707326,44.03842854692057,0,0
1.2031559723802276,1.8205783529956996,5.74680869914876,14.22248120659456,78.21013174126098,0,0
1.1145739203296365,0.1048767697954903,99.81646565285789,0,0.07865757734661773,0,0
1.181873995095117,0.01172882946281961,99.71914552927618,0.2456679823353629,0.02345765892563922,0,0
1.1143510723999497,100.0,0,0,0,0,0
1.1143510723999497,100.0,0,0,0,0,0
1.1142396484351063,100.0,0,0,0,0,0
1.1403128562084874,0.017373175816539264,0.2866574009728978,0,99.69596942321056,0,0
2.640970814720888,0.03756766678862129,0.9721416426870495,0.2730322865713599,98.71725840395297,0,0
1.050505140544618,15.511892450879008,52.55084453636677,31.109962082040678,0.8273009307135472,0,0
1.9908119798590043,44.86708523144622,0.03004356316659156,0.26006155035011463,54.84280965503708,0,0
2.0334873583940687,88.2608329439625,0.14843174825892308,1.9103536018767444,9.680381705901844,0,0
0.9961302457009849,0.035236081747709654,99.57716701902748,0.15856236786469344,0.2290345313601128,0,0
0.9960188217361413,100.0,0,0,0,0,0
1.0360200251149616,0.0355998576005696,0,99.39480242079031,0.5695977216091136,0,0
1.099197413181232,0.04826546003016591,26.220211161387635,0.012066365007541477,73.71945701357467,0,0
0.9934560705447406,20.042872454448016,0,0.03572704537334762,79.92140050017863,0,0
1.0596419056617858,5.336041358936485,10.561299852289514,84.09342688330872,0.009231905465288036,0,0
0.9888876879861567,50.24145257871354,0,0,49.75854742128646,0,0
1.033680121853248,88.84462151394422,0,0,11.155378486055776,0,0
1.051396532263366,3.2529532777671735,79.11535987218369,0.30607339540342027,17.325613454645712,0,0
0.9586917935135654,53.25767951477206,2.563099197808648,43.94443357464293,0.23478771277636468,0,0
0.9535662911307639,21.309872922776147,20.72336265884653,19.819159335288365,38.147605083088955,0,0
0.9359613046854891,44.738461538461536,36.841025641025645,4.717948717948718,13.702564102564102,0,0
0.8170719341974633,22.103059479833536,0.031918289179699966,76.63616809756832,1.2288541334184488,0,0
0.7450920529085555,0.27621713310914364,91.19842859965775,8.404004540966788,0.12134972626631976,0,0
0.6400192540611249,5.3164556962025316,0,94.59915611814345,0.08438818565400844,0,0
0.6400192540611249,49.440488301119025,0.1271617497456765,50.305188199389626,0.1271617497456765,0,0
0.6399078300962815,100.0,0,0,0,0,0
0.6562871529282776,2.783062743108405,0,50.656392694063925,46.56054456282767,0,0
0.5711592437878354,0.45185957594716714,69.20403197775461,0.10427528675703858,30.23983315954119,0,0
0.34819989013597064,100.0,0,0,0,0,0
0.2854681979290742,100.0,0,0,0,0,0
0.2353274137494944,0.06142506142506143,40.6019656019656,59.336609336609335,0,0,0
0.19588333019489165,100.0,0,0,0,0,0
0.13304021402315167,0.12048192771084339,0,48.554216867469876,51.325301204819276,0,0
0.09805308906228935,94.81216457960645,0.7155635062611807,4.47227191413238,0,0,0
0.1754927446285292,0.12055455093429777,99.81916817359857,0,0.06027727546714889,0,0
0.07587972005843073,100.0,0,0,0,0,0
0.07431978455062158,100.0,0,0,0,0,0
0.07576829609358722,100.0,0,0,0,0,0
0.06741149873032393,68.26284730759774,0,31.737152692402262,0,0,0
0.047243761093648494,99.23664122137404,0,0.7633587786259541,0,0,0
0.041449714921785945,100.0,0,0,0,0,0
0.041226866992098925,100.0,0,0,0,0,0
0.03777272408195009,100.0,0,0,0,0,0
0.035209972890549356,100.0,0,0,0,0,0
0.03342718945305318,100.0,0,0,0,0,0
0.03287006962883563,100.0,0,0,0,0,0
0.031532982050713504,100.0,0,0,0,0,0
0.030753014296808927,100.0,0,0,0,0,0
0.029527350683530313,100.0,0,0,0,0,0
0.029081654824156273,100.0,0,0,0,0,0
0.027855991210877652,0.7246376811594203,0,70.28985507246377,28.985507246376812,0,0
0.02674175156244255,100.0,0,0,0,0,0
0.025516087949163928,100.0,0,0,0,0,0
0.024179000371041804,98.3739837398374,0,0,1.6260162601626018,0,0
0.023510456581980737,100.0,0,0,0,0,0
0.022284792968702123,100.0,0,0,0,0,0
0.021281977285110526,56.03448275862068,0,0,43.96551724137931,0,0
0.020390585566362442,100.0,0,0,0,0,0
0.01961061781245787,100.0,0,0,0,0,0
0.019164921953083825,100.0,0,0,0,0,0
0.018830650058553295,37.17948717948718,0,62.82051282051282,0,0,0
0.01838495419917925,100.0,0,0,0,0,0
0.01671359472652659,100.0,0,0,0,0,0
0.016045050937465527,100.0,0,0,0,0,0
0.016045050937465527,100.0,0,0,0,0,0
0.016045050937465527,100.0,0,0,0,0,0
0.016045050937465527,58.06451612903226,0,1.0752688172043012,40.86021505376344,0,0
0.016045050937465527,100.0,0,0,0,0,0
0.016045050937465527,64.70588235294117,0,35.294117647058826,0,0,0
0.015933626972622017,100.0,0,0,0,0,0
0.015822203007778507,3.0303030303030303,0,0,96.96969696969697,0,0
0.015710779042934997,100.0,0,0,0,0,0
0.015599355078091485,77.21518987341773,22.78481012658228,0,0,0,0
0.015376507148404463,100.0,0,0,0,0,0
0.014373691464812868,100.0,0,0,0,0,0
0.014373691464812868,100.0,0,0,0,0,0
0.014039419570282336,100.0,0,0,0,0,0
0.013927995605438826,100.0,0,0,0,0,0
0.013370875781221274,97.22222222222221,0,0,2.7777777777777777,0,0
0.013036603886690742,100.0,0,0,0,0,0
0.012368060097629679,100.0,0,0,0,0,0
0.012145212167942657,100.0,0,0,0,0,0
0.011922364238255637,100.0,0,0,0,0,0
0.011476668378881593,100.0,0,0,0,0,0
0.011365244414038082,100.0,0,0,0,0,0
0.011142396484351062,42.857142857142854,57.14285714285714,0,0,0,0
0.011142396484351062,100.0,0,0,0,0,0
0.011142396484351062,67.79661016949152,0,0,32.20338983050847,0,0
0.010585276660133508,100.0,0,0,0,0,0
0.010585276660133508,100.0,0,0,0,0,0
0.010362428730446486,100.0,0,0,0,0,0
0.010139580800759466,88.09523809523809,0,11.904761904761903,0,0,0
0.010028156835915954,100.0,0,0,0,0,0
0.009471037011698403,100.0,0,0,0,0,0
0.00924818908201138,100.0,0,0,0,0,0
0.00902534115232436,100.0,0,0,0,0,0
0.008356797363263295,100.0,0,0,0,0,0
0.008356797363263295,100.0,0,0,0,0,0
0.008133949433576274,3.0303030303030303,96.96969696969697,0,0,0,0
0.008022525468732764,100.0,0,0,0,0,0
0.007911101503889253,100.0,0,0,0,0,0
0.007911101503889253,100.0,0,0,0,0,0
0.007799677539045743,100.0,0,0,0,0,0
0.007799677539045743,100.0,0,0,0,0,0
0.007799677539045743,100.0,0,0,0,0,0
0.007576829609358722,100.0,0,0,0,0,0
0.007465405644515211,2.941176470588235,88.23529411764706,0,8.823529411764707,0,0
0.0073539816796717,100.0,0,0,0,0,0
0.0073539816796717,100.0,0,0,0,0,0
0.00724255771482819,7.142857142857142,0,0,92.85714285714286,0,0
0.007131133749984679,100.0,0,0,0,0,0
0.006796861855454147,100.0,0,0,0,0,0
0.006685437890610637,100.0,0,0,0,0,0
0.006574013925767126,100.0,0,0,0,0,0
0.006574013925767126,100.0,0,0,0,0,0
0.006462589960923615,100.0,0,0,0,0,0
0.006462589960923615,100.0,0,0,0,0,0
0.006239742031236594,100.0,0,0,0,0,0
0.006239742031236594,100.0,0,0,0,0,0
0.006239742031236594,96.15384615384616,0,3.8461538461538463,0,0,0
0.006239742031236594,100.0,0,0,0,0,0
0.006128318066393084,100.0,0,0,0,0,0
0.006128318066393084,100.0,0,0,0,0,0
0.0060168941015495735,100.0,0,0,0,0,0
0.0060168941015495735,100.0,0,0,0,0,0
0.005794046171862552,100.0,0,0,0,0,0
0.005794046171862552,100.0,0,0,0,0,0
0.005682622207019041,100.0,0,0,0,0,0
0.005682622207019041,100.0,0,0,0,0,0
0.005682622207019041,100.0,0,0,0,0,0
0.005682622207019041,100.0,0,0,0,0,0
0.005571198242175531,100.0,0,0,0,0,0
0.005571198242175531,100.0,0,0,0,0,0
0.005571198242175531,100.0,0,0,0,0,0
0.005571198242175531,100.0,0,0,0,0,0
0.005571198242175531,100.0,0,0,0,0,0
0.005571198242175531,100.0,0,0,0,0,0
0.00545977427733202,100.0,0,0,0,0,0
0.00545977427733202,100.0,0,0,0,0,0
0.005348350312488509,100.0,0,0,0,0,0
0.005236926347644999,100.0,0,0,0,0,0
0.005125502382801488,100.0,0,0,0,0,0
0.005125502382801488,100.0,0,0,0,0,0
0.005014078417957977,3.7037037037037033,0,0,96.29629629629629,0,0
0.005014078417957977,100.0,0,0,0,0,0
0.004902654453114467,100.0,0,0,0,0,0
0.004902654453114467,100.0,0,0,0,0,0
0.004679806523427446,100.0,0,0,0,0,0
0.004679806523427446,100.0,0,0,0,0,0
0.004568382558583935,100.0,0,0,0,0,0
0.004568382558583935,12.5,0,87.5,0,0,0
0.004568382558583935,100.0,0,0,0,0,0
0.0044569585937404245,100.0,0,0,0,0,0
0.0044569585937404245,100.0,0,0,0,0,0
0.0044569585937404245,7.142857142857142,0,92.85714285714286,0,0,0
0.0044569585937404245,100.0,0,0,0,0,0
0.0044569585937404245,100.0,0,0,0,0,0
0.0044569585937404245,100.0,0,0,0,0,0
0.008022525468732764,100.0,0,0,0,0,0
0.004234110664053403,100.0,0,0,0,0,0
0.004234110664053403,100.0,0,0,0,0,0
0.004122686699209893,100.0,0,0,0,0,0
0.004122686699209893,100.0,0,0,0,0,0
0.004122686699209893,100.0,0,0,0,0,0
0.004122686699209893,100.0,0,0,0,0,0
0.004122686699209893,100.0,0,0,0,0,0
0.004011262734366382,100.0,0,0,0,0,0
0.004011262734366382,100.0,0,0,0,0,0
0.004011262734366382,100.0,0,0,0,0,0
0.0038998387695228713,100.0,0,0,0,0,0
0.0038998387695228713,100.0,0,0,0,0,0
0.0038998387695228713,100.0,0,0,0,0,0
0.0038998387695228713,100.0,0,0,0,0,0
0.0038998387695228713,100.0,0,0,0,0,0
0.003788414804679361,100.0,0,0,0,0,0
0.003788414804679361,100.0,0,0,0,0,0
0.00367699083983585,100.0,0,0,0,0,0
0.0035655668749923395,100.0,0,0,0,0,0
0.0035655668749923395,100.0,0,0,0,0,0
0.0035655668749923395,100.0,0,0,0,0,0
0.0035655668749923395,11.11111111111111,0,55.55555555555556,22.22222222222222,11.11111111111111,0
0.0035655668749923395,100.0,0,0,0,0,0
0.003454142910148829,100.0,0,0,0,0,0
0.003454142910148829,100.0,0,0,0,0,0
0.003454142910148829,100.0,0,0,0,0,0
0.003454142910148829,100.0,0,0,0,0,0
0.003454142910148829,6.666666666666667,0,93.33333333333333,0,0,0
0.003454142910148829,100.0,0,0,0,0,0
0.0033427189453053186,100.0,0,0,0,0,0
0.0033427189453053186,100.0,0,0,0,0,0
0.0033427189453053186,100.0,0,0,0,0,0
0.0033427189453053186,100.0,0,0,0,0,0
0.0033427189453053186,100.0,0,0,0,0,0
0.0033427189453053186,100.0,0,0,0,0,0
0.0033427189453053186,100.0,0,0,0,0,0
0.0033427189453053186,100.0,0,0,0,0,0
0.0033427189453053186,100.0,0,0,0,0,0
0.0032312949804618077,100.0,0,0,0,0,0
0.0032312949804618077,44.44444444444444,0,55.55555555555556,0,0,0
0.0032312949804618077,100.0,0,0,0,0,0
0.0032312949804618077,100.0,0,0,0,0,0
0.003119871015618297,100.0,0,0,0,0,0
0.003119871015618297,100.0,0,0,0,0,0
0.003119871015618297,100.0,0,0,0,0,0
0.003119871015618297,100.0,0,0,0,0,0
0.0030084470507747867,100.0,0,0,0,0,0
0.0030084470507747867,100.0,0,0,0,0,0
0.0030084470507747867,100.0,0,0,0,0,0
0.0030084470507747867,100.0,0,0,0,0,0
0.0030084470507747867,100.0,0,0,0,0,0
0.0030084470507747867,100.0,0,0,0,0,0
0.0030084470507747867,100.0,0,0,0,0,0
0.0030084470507747867,100.0,0,0,0,0,0
0.0027855991210877654,100.0,0,0,0,0,0
0.0027855991210877654,100.0,0,0,0,0,0
0.0027855991210877654,100.0,0,0,0,0,0
0.0027855991210877654,100.0,0,0,0,0,0
0.0027855991210877654,100.0,0,0,0,0,0
0.0027855991210877654,100.0,0,0,0,0,0
0.0027855991210877654,100.0,0,0,0,0,0
0.0027855991210877654,100.0,0,0,0,0,0
0.0026741751562442545,100.0,0,0,0,0,0
0.0026741751562442545,100.0,0,0,0,0,0
0.0026741751562442545,100.0,0,0,0,0,0
0.0026741751562442545,100.0,0,0,0,0,0
0.0026741751562442545,100.0,0,0,0,0,0
0.002562751191400744,100.0,0,0,0,0,0
0.002562751191400744,100.0,0,0,0,0,0
0.002562751191400744,100.0,0,0,0,0,0
0.002562751191400744,100.0,0,0,0,0,0
0.002562751191400744,100.0,0,0,0,0,0
0.002562751191400744,100.0,0,0,0,0,0
0.002562751191400744,100.0,0,0,0,0,0
0.002562751191400744,100.0,0,0,0,0,0
0.002562751191400744,100.0,0,0,0,0,0
0.0024513272265572336,100.0,0,0,0,0,0
0.0024513272265572336,100.0,0,0,0,0,0
0.0024513272265572336,100.0,0,0,0,0,0
0.0024513272265572336,100.0,0,0,0,0,0
0.0024513272265572336,100.0,0,0,0,0,0
0.0024513272265572336,100.0,0,0,0,0,0
0.0024513272265572336,100.0,0,0,0,0,0
0.002339903261713723,100.0,0,0,0,0,0
0.002339903261713723,100.0,0,0,0,0,0
0.002339903261713723,100.0,0,0,0,0,0
0.002339903261713723,100.0,0,0,0,0,0
0.002339903261713723,100.0,0,0,0,0,0
0.0022284792968702122,100.0,0,0,0,0,0
0.0022284792968702122,100.0,0,0,0,0,0
0.0022284792968702122,100.0,0,0,0,0,0
0.0022284792968702122,100.0,0,0,0,0,0
0.0022284792968702122,100.0,0,0,0,0,0
0.0022284792968702122,100.0,0,0,0,0,0
0.0022284792968702122,100.0,0,0,0,0,0
0.0022284792968702122,100.0,0,0,0,0,0
0.0022284792968702122,100.0,0,0,0,0,0
0.0022284792968702122,100.0,0,0,0,0,0
0.0022284792968702122,100.0,0,0,0,0,0
0.0022284792968702122,100.0,0,0,0,0,0
0.0022284792968702122,100.0,0,0,0,0,0
0.0022284792968702122,100.0,0,0,0,0,0
0.0021170553320267013,100.0,0,0,0,0,0
0.0021170553320267013,37.5,0,62.5,0,0,0
0.0021170553320267013,100.0,0,0,0,0,0
0.0021170553320267013,100.0,0,0,0,0,0
0.0021170553320267013,100.0,0,0,0,0,0
0.0021170553320267013,100.0,0,0,0,0,0
0.002005631367183191,100.0,0,0,0,0,0
0.002005631367183191,100.0,0,0,0,0,0
0.002005631367183191,100.0,0,0,0,0,0
0.002005631367183191,100.0,0,0,0,0,0
0.002005631367183191,100.0,0,0,0,0,0
0.002005631367183191,100.0,0,0,0,0,0
0.002005631367183191,100.0,0,0,0,0,0
0.002005631367183191,100.0,0,0,0,0,0
0.002005631367183191,100.0,0,0,0,0,0
0.002005631367183191,100.0,0,0,0,0,0
0.002005631367183191,100.0,0,0,0,0,0
0.002005631367183191,100.0,0,0,0,0,0
0.002005631367183191,30.0,0,0,70.0,0,0
0.0018942074023396804,100.0,0,0,0,0,0
0.0018942074023396804,100.0,0,0,0,0,0
0.0018942074023396804,100.0,0,0,0,0,0
0.0018942074023396804,100.0,0,0,0,0,0
0.0017827834374961697,100.0,0,0,0,0,0
0.0017827834374961697,100.0,0,0,0,0,0
0.0017827834374961697,100.0,0,0,0,0,0
0.0017827834374961697,100.0,0,0,0,0,0
0.0017827834374961697,100.0,0,0,0,0,0
0.0017827834374961697,100.0,0,0,0,0,0
0.0017827834374961697,100.0,0,0,0,0,0
0.0017827834374961697,100.0,0,0,0,0,0
0.0017827834374961697,100.0,0,0,0,0,0
0.0017827834374961697,100.0,0,0,0,0,0
0.0017827834374961697,100.0,0,0,0,0,0
0.0016713594726526593,50.0,0,50.0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,11.11111111111111,88.88888888888889,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0016713594726526593,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,100.0,0,0,0,0,0
0.0015599355078091486,77.77777777777779,0,0,22.22222222222222,0,0
0.001448511542965638,100.0,0,0,0,0,0
0.001448511542965638,100.0,0,0,0,0,0
0.001448511542965638,100.0,0,0,0,0,0
0.001448511542965638,100.0,0,0,0,0,0
0.001448511542965638,100.0,0,0,0,0,0
0.001448511542965638,100.0,0,0,0,0,0
0.001448511542965638,100.0,0,0,0,0,0
0.001448511542965638,100.0,0,0,0,0,0
0.001448511542965638,100.0,0,0,0,0,0
0.001448511542965638,100.0,0,0,0,0,0
0.001448511542965638,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,42.857142857142854,57.14285714285714,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,33.33333333333333,0,0,66.66666666666666,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0013370875781221273,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,25.0,0,0,0,75.0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,66.66666666666666,0,33.33333333333333,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0012256636132786168,100.0,0,0,0,0,0
0.0011142396484351061,85.71428571428571,0,0,14.285714285714285,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,33.33333333333333,0,66.66666666666666,0,0,0
0.0011142396484351061,66.66666666666666,0,33.33333333333333,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,60.0,0,0,40.0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
0.0011142396484351061,100.0,0,0,0,0,0
